Sweedie55,Oct 2013,4,Nice and quiet and fairly central,Do not let the name scare you away from this hotel. Stayed here for 3 nights in October and was pleasantly surprised. Had a nice single room on the 3 floor facing the garden. Room was big enough for 1 person and the bathroom nice and fresh. Nice and plentiful breakfast buffet.…,,,,Date of stay: October 2013,"[All, languages]",138
Leif Andersson,Oct 2013,1,Nej tack!,"För att vara ett fystjärningt hotell så har de flesta trestjärniga varit mycket bättre. Obefintligt eller myckeet svajigt WI FI. Språkförbistringar vid beställningar och frågor. Dock bra försök att göra sig förstådd på ett trevligt sätt. Pixlig platteve, urlegade knarriga…",,,,Date of stay: October 2013,"[All, languages]",138
Travellerinseat17,Oct 2013,5,A good place for business or pleasure,This review is written a year late but things seem to have not changed very much and I hope a few points will be of use. The hotel became my first choice over the years for business. However whilst Lund itself is a lovely town it is also a good place from which to visit the…,,,,Date of stay: November 2012,"[All, languages]",138
eliza_liza,Oct 2013,5,Suveränt!,"Att hitta ett så här bra hotell via Coop Hotellpremie var verkligen en bonus. Sköna sängar, rent, trevlig personal, underbar frukost och lättare kvällsmåltider som ingick i priset. Jag kommer att boka igen vid nästa besök i Skåne!",,,,Date of stay: October 2013,"[All, languages]",138
Beverly H,Sep 2013,5,Nice welcome feeling,We have been staying here off and on over the years and find the staff very helpful and enjoy that it does not feel like a hotel.  The breakfast and evening buffets are good and open long hours.  We usually stay in a suite to have more room to do a major repack before flying…,,,,Date of stay: June 2013,"[All, languages]",138
janferie,Sep 2013,3,Godt hotell nær Malmø,Hotellet ligger i et rolig boligområde i utkanten av Lund. Dårlig start med treg og sur resepsjonist samt at rommet hadde mye støy fra ventilasjonsanlegget. Det ble lovet at anlegget skulle skrus av om natten men det medførte ikke riktighet. Men utover det var det et greit…,,,,Date of stay: September 2013,"[All, languages]",138
janda78,Sep 2013,3,Good value,"The Hotel Djingis Khan has basic rooms, minimally decorated.  The service is wonderful, the rate included breakfast and an evening buffet which was different each evening.  This hotel is difficult to get to once you depart the train.  New to town one doesn't know which bus to…",,,,Date of stay: August 2013,"[All, languages]",138
436Anne,Sep 2013,3,Spis aftensmaden alle andre steder end her.,"Værelserne er i orden, men aftensmaden var en kæmpe skuffelse. Suppen var en pulverting med frysetørrede grøntsager og smagte bestemt ikke godt. Derefter fik vi en kyllingeret med ris nasi goreng. Igen pulverkrydderiblanding i kogte ris med meget meget lidt kylling. Dertil…",,,,Date of stay: September 2013,"[All, languages]",138
barashek,Sep 2013,5,perfect stay,"I booked this hotel for my parents when I was moving in to the university in Lund. We booked it a bit in advance, and the price was more than reasonable, considering breakfast + dinners being included (also a parking space).   Overall the stuff is friendly, eventhough I didn't…",,,,Date of stay: August 2013,"[All, languages]",138
ChristelBjorko,Sep 2013,4,Trivdes verkligen!,"Vi bokade in oss på detta hotell då vi skulle till Lund för olika föreläsningar på sjukhuset. Vi anlände till Lund ganska sent och valde att ta en taxi till hotellet. Kostnaden för taxiresan blev 160 SEK, men några av våra kursare hade fått betala betydligt mer så gör upp priset…",,,,Date of stay: September 2013,"[All, languages]",138
leedsbees,Sep 2013,5,Friendly and helpful staff and well situated.,"My wife and I stayed here when taking our daughter to university in Lund. We choose it because of the recommendations on Trip Adviser and were not disappointed. It was in an ideal situation for walking into the centre of Lund, was clean and comfortable, and the staff were very…",,,,Date of stay: August 2013,"[All, languages]",138
Lillhultarn,Sep 2013,4,Good for business,"A warm, hospitable environment with nice and generous staff.  Good, continental breakfast. Good room standard. Free parking. Free wifi. Restaurant around average and close the kitchen a bit early to my personal preference.  Walking distance from town center of Lund and located…",,,,Date of stay: October 2012,"[All, languages]",138
60Marg,Aug 2013,5,Perfect small hotel!,"I stayed here for one week and loved it. The room was good size, very comfortable, the bathroom had all the necessary toilettries. Great service. Breakfast was excellent and dinner was light but tasty. Not in the center of town but bus #3 leaves you in front of the entrance.…",,,,Date of stay: August 2013,"[All, languages]",138
DiggerChester,Aug 2013,4,Our busy long weekend,Starting 22nd August we arrived at the hotel. Receptionist was lovely but thankfully our Sons girlfriend was with us and helped with translation. Our room was located on the ground floor at the front of the hotel on the bus route but double glazed windows shut out any traffic…,,,,Date of stay: August 2013,"[All, languages]",138
Eric L,Aug 2013,3,Hotellet som överraskar med kvällsmat,"Ett hotell där enklare kvällsmat och frukost ingår i priset. Trevlig, hjälpsam personal. Frukosten helt OK utan att vara överdådig. Vi bodde en natt när det var högsommar i Sverige med höga temperaturer. Rummen saknar air-condition så det blev väldigt varmt i vårt rum då…",,,,Date of stay: August 2013,"[All, languages]",138
ujuce,Aug 2013,3,двойственное чувство,"Расположение отеля не в центре, но с этим можно мириться, т.к. город не большой и добраться до центра не составляет труда. Завтраки удовлетворительные, но однообразные. Наличие ужина (правда из одного первого и одного второго блюда) как преимущество. Комнаты оборудованы…",,,,Date of stay: July 2013,"[All, languages]",138
Anders L,Jul 2013,4,Överraskande bra,"Hotellet ser inte mycket ut för världen på utsidan, men invändigt är det riktigt fint. Ett trevligt bemötande, kvällsbuffé och en god frukost höjer betyget. Hotellet ligger tyvärr en bit utanför centrum. Fri parkering.",,,,Date of stay: July 2013,"[All, languages]",138
Papillonmonarque,Jul 2013,4,Excellent rapport qualité/prix,"Cet hôtel situé dans un endroit calme et charmant, vue sur un jardin offre le repas du soir et le petit déjeuner qui sont inclus dans le prix de la chambre. La chambre est propre et correcte. Le repas du soir: soupe de fruits de mer, poitrine de poulet, riz et salade, sans être…",,,,Date of stay: July 2013,"[All, languages]",138
Candida B,Jul 2013,2,Not respected the Hospede,"I was supoused to stay in this hotel one week, but I had to leave before due the treatment that I had. The apartment is  new and comfortable, however I had a very bad experience, since the hotel was been reformed and they started to work at 8:00 until 17:00 making an 	…",,,,Date of stay: February 2013,"[All, languages]",138
Wendy0714,Jun 2013,4,"good hotel although evening ""supper"" like fast food.Public transport easy if you have information","This hotel provided very pleaseant and helpful staff. Bedrooms comfortable, quiet and good; shower room bright/ immaculate etc with extras. Breakfast excellent spread with fruit and fresh orange juicer. Supper was disappointing with rather dried lasagne. Outside gardens a boon…",,,,Date of stay: June 2013,"[All, languages]",138
Ing-Marie M,Jun 2013,3,"Prisvärt, familjärt","Trevlig och hjälpsam personal. Enkelt hotell med fin trädgård.  Ligger inte så centralt, men avstånden är korta i Lund. Gratis cykel vilket underlättar.",,,,,"[All, languages]",138
Larsas,Jun 2013,4,Bra hotell,Ett trevligt hotell som även tillåter att ha med hundar. De hade till ock med en liten hundkorg och mat/vattenskål på rummet. Bra och varierad frukost med möjlighet att grädda sina egna våfflor mm. Gratis parkering var ett extra positivt.,,,,Date of stay: May 2013,"[All, languages]",138
Joanne B,Jun 2013,2,"Hotel and Breakfast good, Service poor","Rooms and breakfast are nice and good. BUT the service: We called in the morning to ask for check-in time and if we would check-in early. They told us check-in is at 2pm, earlier is not possible. Since we were early in town and had an appointment at 3pm, we tried if our rooms…",,,,Date of stay: June 2013,"[All, languages]",138
Nikolaj S,Jun 2013,2,Under al kritik,Fredag 31/5 kom vi 30 sygeplejersker og læger til Djengis khan Hotel. Vi havde selvfølgelig booket i forevejen. Allerede ved indtjekning var det tydeligt af den Enlige receptionist ikke magtede af få indskrevet os alle samlet og derfor blev indtjekningen spredt ud over flere…,,,,Date of stay: May 2013,"[All, languages]",138
Ita77,May 2013,4,Very nice and familiar hotel,"We stayed here 3 nights my husband and son and i. I must say we had a really pleasant stay.   I will start with the negatives: The rooms are a bit dated, could use som renovation. The shower head almost fell down and they could change the curtains. Also the hotel lies a bit far…",,,,Date of stay: May 2013,"[All, languages]",138
Sampo1,Apr 2013,5,Bästa hundhotellet i Sverige?,"Hallå alla resenärer med hund. Här är drömstället för er. Bra rastläge,hundskål och bädd. Bäst av allt ett jättefint och stort rum där en större hund kan finna sig till rätta. För husse och matte sköna sängar,god mat, fika när man vill samt en utmärkt frukost och gratis…",,,,Date of stay: April 2013,"[All, languages]",138
traveldish,Jan 2013,4,Very comfortable,I stayed three nights and really enjoyed the hotel. My room was very spacious and comfortable. The price included breakfast and dinner. Enjoyed breakfast more than dinner. Dinner was barely enjoyable - 3 nights with exactly the same salad and food was mediocre. Transit (#3 bus…,,,,Date of stay: January 2013,"[All, languages]",138
jonny470,Nov 2012,2,Hotel Djingis Khan Lund,"Vi bokade en natt på Hotel Djingis Khan  för en natt enligt bokningsuppgifterna så ska det vara  minibar, tofflor samt kaffe- och tefaciliteter. på vårt lilla rum fans bara toffler eftersom vi bara skulle övernatta där en natt så fäste vi inte oss vid det.Men problemet startade…",,,,Date of stay: November 2012,"[All, languages]",138
sonia J,Oct 2012,5,Djingis Khan,"Ett riktigt trevligt hotell och vi trivdes verkligen! Ok rum och frukost, trevlig personal och till och med små tofflor att använda efter duschen, gulligt tycker jag... Och dessutom bjöd hotellet på kvällsmat, mycket sympatiskt. Kommer definitivt att återvända!",,,,Date of stay: October 2012,"[All, languages]",138
jdunnsail,Oct 2012,5,Fantastic find !!,"We spent 2 nights at the Hotel Djingis Khan during a vacation in Sweden. The facilities were great, the room very clean and spacious. Staff at the Hotel were very friendly and accommodating. The ""lite buffet' in  the evening was a full meal. I felt that this was a great value as…",,,,Date of stay: September 2012,"[All, languages]",138
Wayne L,Oct 2012,5,A Good Surprise,"Dont let the name throw you off.  A decorating theme really.  Nice room with leather furniture, heavy drapes to keep sun out, helpful staff, good food and the price was the surprise-very reasonable.  We had had several different experiences in accomnmnodation on this trip so to…",,,,Date of stay: October 2012,"[All, languages]",138
Margo H,Oct 2012,4,"Clean, convenient, and slightly quirky","Room was a good size, shower room likewise. Excellent selection of toiletries supplied, including toothbrush and comb and even slippers! The hotel offers a buffet style evening meal from 6-8pm which is excellent value as long as you don't mind the fixed choice menu (that's the…",,,,Date of stay: September 2012,"[All, languages]",138
M0untainAsh,Sep 2012,5,Surprised by the generosity,"I read about this hotel on trip advisor before booking into it and expected it to be a lot worse than it is, so I thought I'd write this to ensure others don't get the wrong impression. I have found the hotel terrific. The rooms are dated but more than adequate and the bed…",,,,Date of stay: September 2012,"[All, languages]",138
stone651128,Sep 2012,4,Business hotel with familiar atmosphere,The hotel is nice and has a parking lot on the back. Internet is accessible free of charge. Breakfast is good with ample choice of food. Dinner is included in the hotel rate. It is in the suburb of the city but you can walk downtown in 20-30 minutes. There is also the bus nr. 3…,,,,Date of stay: April 2012,"[All, languages]",138
BonnieSwede,Sep 2012,3,"No longer Best Western, but still OK","This is a fairly large hotel situated on the outskirts of Lund. Buffet dinner (served 18.00 - 20.00) is included in the room cost.  Parking is available, but if the hotel is full it is insufficient. The rooms are not huge but comfortable. However they are extremely hot and in…",,,,Date of stay: August 2012,"[All, languages]",138
gourmet42,Sep 2012,4,Set in quiet residential area,This hotel is excellent value for money with an extremely good breakfast buffet. Ignore the hotel's handbook which offers a limited breakfast - there was ample! The inclusive evening buffet offers a soup starter and only one main course. I found the soup inedible each evening…,,,,Date of stay: August 2012,"[All, languages]",138
luettchen,Aug 2012,4,Very good business hotel,"This is a lovely hotel with excellent service. I felt very welcome, the staff is super friendly. The rooms are clean and spacious, there is free wifi. Dinner was included in the price and very good. The staff at the bar was friendly. The only negative point is that it is bit…",,,,Date of stay: August 2012,"[All, languages]",138
wdbrownusa,Aug 2012,4,Good choice,"As budget travelers, this is one of the nicest hotels we've stayed at in Europe. We were given a beautiful room, very spacious with walk-in closet and largest bathroom we've ever had in Europe by far. The price included a nice breakfast buffet and dinner, which saved us a lot of…",,,,Date of stay: August 2012,"[All, languages]",138
Aldo051,Apr 2012,4,Very confortable,"Locaated in the north side of Lund, is very convenient if you have to be in touch with Delphi students' residential area or with Ideon. It is possible to rent bikes free of charge, which is the best way to go around Lund. Full breakfast and, included in the price, a pleasant and…",,,,Date of stay: April 2012,"[All, languages]",138
Hansiman,Dec 2011,4,Good business hotel,"The Djengis Kahn hotel is situated in a quit (dull) suburban area of Lund. Easy to park your car. The hotel itself is warm and cosy, but slightly outdated (as already stated by others) I stayed three nights and booked a single(?) room which was an average sized hotel room with a…",,,,Date of stay: December 2011,"[All, languages]",138
PortugueseLullaby,Nov 2011,4,Charme in Lund,"Charming hotel with carefull decoration, friendly service and very good ratio quality/price. Dinner as well as the breakfast makes you feel at home. Very clean and help desk very available. Room´s wireless ínternet is free and signal is strong,however, I had trouble to get a…",,,,Date of stay: November 2011,"[All, languages]",138
Trevor S,Sep 2011,3,"Not terrible, but not 4 stars either...","The good: First let me say the staff is wonderful.  The facility, while immaculately CLEAN, is dated.    The breakfast buffet was nice because it is convenient, however the eggs were not cooked prior to being put in the chaffing dish and thus they were typically very runny…",,,,Date of stay: September 2011,"[All, languages]",138
thinkabathit,Sep 2011,4,Dschingis Khan in Schweden,"Habe schon mehrmals im Hotel Djingis Khan übernachtet und zwischen 65 und 265 Euro pro Nacht bezahlt. Die Preise variieren sehr stark zwischen Wochenende (deutlich preiswerter, wenn nicht gerade eine Veranstaltung an der Uni ist) und Werktag - deshalb mehrere Seiten vergleichen.…",,,,Date of stay: June 2011,"[All, languages]",138
annu1234,Sep 2011,3,"Quiet, clean, good service, remote","As others have said previously, this was very nice, quiet and clean hotel but a bit outdated. Service was friendly. Wireless internet was also included in the price. It worked fine, except for voice chat you might need to sit on the comfortable chairs in the hallway to have a…",,,,Date of stay: January 2011,"[All, languages]",138
Mats D,May 2011,3,"Mellanklasshotell, ligger avsides men cyklar att låna","Det här hotellet ligger avsides i ett bostadsområde, tar ca 15 minuter att gå in till centrala Lund - men det finns cyklar att låna. Trevlig personal, god frukost, gratis internet - men i övrigt ett rätt trist hotell i en trist omgivning. Kommer inte att återvända.",,,,Date of stay: May 2011,"[All, languages]",138
Jgujug,Sep 2010,4,Not brand new but well kept and nice service,"I really enjoyed my stay at Djingis Khan, friendly staff, tidy rooms etc. The rooms are not very new in their styling (so if you're expecting top modern there are probably better places) but kept very well. Don't know if it was a time limited offer but at the moment they offered…",,,,Date of stay: September 2010,"[All, languages]",138
A380fan,Aug 2010,5,The only issue is the location,"Given the general price of things in Sweden, the Djingis Khan was great value for money.  The evening dinner wasn't fancy, but was tasty. Breakfast was nice.  Water pressure in the shower was good, and the bed was very comfy.  The free wifi didn't seem to work, but there are…",,,,Date of stay: August 2010,"[All, languages]",138
Paulo C,Sep 2009,3,The worst hotel; the best staff,"I’m going to burn in hell for this review… I cannot say enough good things about the staff of this hotel. I stayed there for three nights, last week, while attending a conference in Lund; I’ve never felt more welcome in any place I’ve been. They are courteous, professional and…",,,,Date of stay: September 2009,"[All, languages]",138
Danishtraveller1,Mar 2008,4,Djingis Khan recommended,"I have stayed at this hotel twice for a total of three nights. The hotel is a bit hard to find - even the second time I was there. The instructions on their website are not optimal. Bring a good map or ask for a detailed, free map of Lund at a local gas station. Fast check in,…",,,,Date of stay: March 2008,"[All, languages]",138
Departure28246,Apr 2006,4,Charming,I found this hotel to be charming and its management accommodating. I have stayed at the Djingis Khan 3 times and have been more than satisfied each time. The last trip I had 12 senior nursing students with me at this hotel and everyone rated the accommodations as excellent. I…,,,,Date of stay: May 2003,"[All, languages]",138
Curiosity14662,Oct 2004,2,Stay away,"The hotel was ok, the personell very friendly except the manager, the breakfast even greater. The manager tried to trick my friend paying the double amount for the room he had been staying in ($500 extra) it was enough for me. No doubt it was made on purpose. Stay away from this…",,,,,"[All, languages]",138
