kjraiha,Oct 2016,3,"Great location, basic breakfast","Stayed here for three nights. You check in through the pub, quite interesting. Easy going, no particular security, not to mention receptionists or bell boys -- which is all just fine. And the pub itself is excellent, one of my reasons for choosing this hotel.  Mainly spent here…",,,,Date of stay: October 2016,"[All, languages]",117
Someishere,Oct 2016,3,Not the best hotel in Lund,"Important to note that the reception is open 16.00 – 22.00. If you come earlier you must wait to 16.00 and if you come later than 22.00, you must wait to the following day. We hadn’t observed this and had to wait almost four hours. This is a main argument to choose another hotel…",,,,Date of stay: October 2016,"[All, languages]",117
Pablo8082013,Oct 2016,3,"No Front Desk, No elevator after 11 pm","The rooms are nice, it is quiet, but don't check in too early (before 4 pm) because the pub next door is not open and you must check in at the bar.  Don't come in too late because there are 4 floors and the elevator closes down at 23:00.  If you call someone they send someone…",,,,Date of stay: September 2016,"[All, languages]",117
T1467CGsandram,Oct 2016,5,Amazing breakfast at older hotel,"I enjoy a good breakfast and was surprised that small luxury details had been thought off, like having hot milk to the coffee. The staff was all of them very service minded. The hotel is not super high in standard in general, being old for instance I had a difficult time to find…",,,,Date of stay: October 2016,"[All, languages]",117
Micke B,Oct 2016,5,Rekomenderas,"Överraskande bra! Bra sängar, rent och frächt. Bra badrum och dusch. Tyst och lugnt. Bra frukost. Kul med riktigt pub i anslutning. Vi kom sent på kvällen till en fullsatt pub, fick vårt rum, tog en öl och kunde sedan sjunka ner i en bekväm säng i ett ganska stort och frächt…",,,,Date of stay: October 2016,"[All, languages]",117
sockersara,Sep 2016,5,Cosy hotel at great location,Clean and nice with spacy rooms. Very close to railway station in a quiet neighborhood. Great breakfast in a super cosy locale with an open fireplace. Nice bar which is open until 12 in the evenings if you want a drink or some food.,,,,Date of stay: September 2016,"[All, languages]",117
DiggerChester,Sep 2016,5,Weekend with our Son,"Not our first visit to Lund but this was the first time we stayed in this Hotel, very central in Lund, A few minutes away from Central Station, shops, university, Cathedral. There is no reception, book in is in the Pub from 16.00 till 22.00.  We stayed in Room 432 highly…",,,,Date of stay: September 2016,"[All, languages]",117
479evaf,Sep 2016,4,Helt okej hotell!,"Perfekt läge, trevlig personal, vi trivdes under vår vistelse! Lite ""gamla"" rum men hade det vi behövde! Trevlig pub personal! Helt okej frukost! Parkering nära hotellet i parkeringsgarage! Sköna sängar! ",,,,Date of stay: September 2016,"[All, languages]",117
522camillaf,Sep 2016,5,Central and nice breakfast,"The room was nice and comfortable, bathroom large. The location is central within walking distance to both sights and restaurants, but still quiet. Easy parking across the street. Nice breakfast buffé.",,,,Date of stay: September 2016,"[All, languages]",117
Karin A,Aug 2016,4,Trevligt läge,Hotellet ligger väldigt centralt med närhet till både järnvägsstationen och den gamla domkyrkan. Rummet var trevligt och sängen skön. Trevlig personal och bra frukost. Rekommenderar gärna detta hotell.,,,,Date of stay: August 2016,"[All, languages]",117
kajsakomet2016,Aug 2016,5,Trevligt hotell med bra läge.,Trevligt hotell i gamla stadskärnan. Bra läge alltså. Den gamla domkyrkan ligger i kvarteret intill. Nära till tågstationen där man enkelt tar sig till både Malmö och Köpenhamn. Skön säng och bra kuddar.  ,,,,Date of stay: August 2016,"[All, languages]",117
947leifm,Aug 2016,4,Skånetripp,"Mysigt hotell, med suveränt läge i centrala Lund. Trevlig personal. Mycket trevlig Pub med ett fantastiskt bra utbud av öl och en kunnig och engagerad personal. Hit kommer vi gärna tillbaka. Kan varmt rekommenderas.",,,,Date of stay: August 2016,"[All, languages]",117
Eje B,Aug 2016,3,Mitt i city,Hotell Bishops Arms ligger mitt i Lunds centrum med Lundagård och domkyrkan in på knuten. Rummet helt godkänt med bra sängar. Sov kvaliteten blir nedsatt av alla bussar som går utanför hotellet. Frukostmaten godkänd men sticker inte ut. Hotellet saknar egen parkering. Parkering…,,,,Date of stay: July 2016,"[All, languages]",117
Margret,Aug 2016,4,God beliggenhed,"Bishop Arms ligger tæt på stationen i Lund og i kort gåafstand fra domkirken og gågaderne. Værelset var rent og pænt, badeværelset stort og servicen var rigtig god. Personalet er meget venlige og hjælpsomme. Morgenmaden er lille og ikke noget særligt, men der er det der skal…",,,,Date of stay: August 2016,"[All, languages]",117
MarvinG1972,Aug 2016,4,Very comfortable hotel!,In this nice Old town with lots of historic monuments I stayed in this hotel. Good beds and cozy furniture. We stayed for three days here to see all of Lund. And my daughter was pleased also. It seems that very special Pokemons were here to catch!,,,,Date of stay: August 2016,"[All, languages]",117
Carlo T,Jul 2016,4,Echt stads hotel met mooie kamers,"Meerdere keren bezocht en bijna elke kamer is een verassing, bedden zijn goed en de badkamers zijn ruim. Op de hoogste verdieping zijn ook appartementen te huur met zelfs een sauna, of een twee verdiepingen kamer waar je in de toren van het pand slaapt. Je auto kun je parkeren…",,,,Date of stay: May 2016,"[All, languages]",117
55philippek,Jul 2016,5,Location and comfort,Hotel cosy and well situated with comfortable and quite rooms (at least the one we were proposed). we regret not to have had the opportunity to take advantage of the adjacent pub due to its openings hours.,,,,Date of stay: July 2016,"[All, languages]",117
Ulf B,Jul 2016,4,"Trevligt, bra läge, fräscht","Läget var väldigt fint, nära gångavstånd från stationen, och ett kvarter ifrån universitetet och domkyrkan, och kvarteren runtomkring var väldigt trevliga att gå omkring i. Fräscht rum och väldigt bra duschrum.",,,,Date of stay: July 2016,"[All, languages]",117
FeliciaSmith123,Jul 2016,4,Super och prisvärt!!,"Man checkade in i barnen och det var väldigt trevlig och serviceminded personal som hjälpte oss! Vi fick ett jättestort supertrevligt rum, nyrenoverat men inte sådär ""stelt allt i sten""-renoverat utan lite husligare/trevligare, väldigt fräscht heltkaklat badrum.  Frukosten…",,,,Date of stay: July 2016,"[All, languages]",117
914nilsf,Jul 2016,5,Perfect location wonderful staff,"The hotel is situated right in the centre of Lund, 5 minutes from the railway station, and 2 minutes from the Cathedral. The room was perfect, the hotel quiet, housekeeping excellent !, and both the Nepalese front office receptionist and the girl/receptionist at the breakfast…",,,,Date of stay: July 2016,"[All, languages]",117
sturob47,Jul 2016,3,"Small rooms, good location","Directly opposite the town library in the centre of Lund, ideal for getting around the shops and very handy for all the bars and restaurants. The rooms are on the small size and the bathroom is a bit tight although the walk in shower is very big, also a large flat screen tv in…",,,,Date of stay: July 2016,"[All, languages]",117
Q3165DNandreass,Jul 2016,4,Again!,"The Hotel was a well-fitting base for sightseeing-tours in the city centre of Lund, to Malmö an to other places in Skåne. Room was o.k., breakfast was not spectacular but o.k. too. Bed was great and there were non-smoker-rooms.",,,,Date of stay: July 2016,"[All, languages]",117
590karinal,Jul 2016,5,Helt fantastisk,"Super service, super bemötande, super fina hotellrum, kvällsmaten och frukosten var jätte god.  Man känner sig verkligen välkommen, och det är en bra känsla. Det var precis den upplevelse som min dotter och jag behövde, nämligen en paus från vardagen med sjukdom. ",,,,Date of stay: July 2016,"[All, languages]",117
757rolands,Jul 2016,3,Lund historical center,"Price/quality relatively high, compensates by location in the historicl center. Parking facility close by. The room was small and the beds had a poor comfort. Reception was in the pub. The combination hotel pub was more focused on the pub.",,,,Date of stay: June 2016,"[All, languages]",117
Ingemar52,Jun 2016,4,rumsbyte,Fick byta rum på grund av att det kom in myror i rummet! Fick ett större rum och högre upp utan att behöva betala något extra.Personalen var väldigt tillmötesgående och försökte att hitta någon som kunde åtgärda detta.,,,,Date of stay: June 2016,"[All, languages]",117
Søren M,Jun 2016,4,Godt lille hotel,"Dejligt nyrenoveret hotel, hvor vi havde 2 overnatninger i et fin hjørneværelse. Der var dog meget hektisk i forbindelse med morgenmaden, der på sin vi var i orden, men for lidt personale til at yde en ordentlig service. Der manglede konstant et eller andet, enten var det…",,,,Date of stay: June 2016,"[All, languages]",117
