,poi_name,poi_id,total review count,average rating score,price,address,postcode,category,review language,review count by language,author contributions,author_votes,rating score,rating date,rating title,rating place,text,eng_title,eng_text
482,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,37.0,9.0,5,"June 24, 2018 ",This is Europe’s hidden gem!,,"Please, if you are in Southern Sweden or Copenhagen make the trip to Lund. The church is beautiful. Simply put. It’s unspoiled and not crowed at all. To have visited such a historic place and not wait in a line....r u kidding me?  The clock...More",This is Europe’s hidden gem!,"Please, if you are in Southern Sweden or Copenhagen make the trip to Lund. The church is beautiful. Simply put. It’s unspoiled and not crowed at all. To have visited such a historic place and not wait in a line....r u kidding me?  The clock...More"
483,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,177.0,115.0,5,"June 18, 2018 ",The main tourist attraction in Lund,"Palm Springs, California","This historical site is breathtaking, especially when you consider that it's current form hails from the 1300s--when everything else in town was single or two-story. Be sure to visit to lower level crypt, which is both creepy and fascinating",The main tourist attraction in Lund,"This historical site is breathtaking, especially when you consider that it's current form hails from the 1300s--when everything else in town was single or two-story. Be sure to visit to lower level crypt, which is both creepy and fascinating"
484,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,54.0,24.0,3,"May 30, 2018 ",Lund Cathedral,"Copenhagen, Denmark",An interesting vist to The Catheral and see Finn the Giant and the Astronomical Clock. The Cathedral dates back to at least 1085.,Lund Cathedral,An interesting vist to The Catheral and see Finn the Giant and the Astronomical Clock. The Cathedral dates back to at least 1085.
485,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,14.0,6.0,5,"May 26, 2018 ",Time keeps on ticking...,"Lexington, Kentucky","This cathedral is the historic spiritual heart of Lund. Don't miss the beautiful astronomical clock, and try to be there at 12 or 3 PM if you can, when a little procession of wooden wise men emerges to present gifts to the baby Jesus to...More",Time keeps on ticking...,"This cathedral is the historic spiritual heart of Lund. Don't miss the beautiful astronomical clock, and try to be there at 12 or 3 PM if you can, when a little procession of wooden wise men emerges to present gifts to the baby Jesus to...More"
486,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,477.0,176.0,4,"May 24, 2018 ",Stunning exterior,"Bradford, United Kingdom",This is a beautiful building externally and a good focal point for finding your way around the town. The interior is slightly austere though it is a huge space. I preferred the outside.,Stunning exterior,This is a beautiful building externally and a good focal point for finding your way around the town. The interior is slightly austere though it is a huge space. I preferred the outside.
487,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,806.0,187.0,5,"May 16, 2018 ",Romanesque gem,"Columbia, Maryland",The interior of this church may have seen unfortunate renovations and remodeling sovereignty the centuries but the interior still manages to entice with scores of objects of historic interest. The fifteenth century click is one obvious example but the crypt too is filled with items...More,Romanesque gem,The interior of this church may have seen unfortunate renovations and remodeling sovereignty the centuries but the interior still manages to entice with scores of objects of historic interest. The fifteenth century click is one obvious example but the crypt too is filled with items...More
488,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,59.0,66.0,5,"May 9, 2018 ",Huge structure!!!,"Wilmslow, United Kingdom",This cathedral is huge. And spectacular. It’s massive inside and has an amazing structure. There is also an interesting astrological clock inside which plays every few hours.,Huge structure!!!,This cathedral is huge. And spectacular. It’s massive inside and has an amazing structure. There is also an interesting astrological clock inside which plays every few hours.
489,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,52.0,11.0,4,"April 30, 2018 ",Lovely Cathedral,"Copenhagen, Denmark",I visited Lund Cathedral with my sister. We both enjoyed the visit. I found the cathedral to be very calm and simple which somehow made it even more impressive.,Lovely Cathedral,I visited Lund Cathedral with my sister. We both enjoyed the visit. I found the cathedral to be very calm and simple which somehow made it even more impressive.
490,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,8.0,3.0,5,"April 24, 2018 ",lutheran cathedral in Lund,,"this cathedral is a must see in Lund. is one of the oldest churches in Skania, and has a couple of interesting facts.",lutheran cathedral in Lund,"this cathedral is a must see in Lund. is one of the oldest churches in Skania, and has a couple of interesting facts."
491,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,181.0,48.0,4,"April 17, 2018 ",makes impression,,It is worth visiting - nice to hear the organs. Good to see when not too many visitors are inside. Fine architecture,makes impression,It is worth visiting - nice to hear the organs. Good to see when not too many visitors are inside. Fine architecture
492,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,81.0,3.0,5,"April 15, 2018 ",a cathedral so impressive ,"Lund, Sweden",This cathedral is awesome. It is like traveling back in time. Welcome to the most famous and beautiful cathedral in Sweden 🇸🇪,a cathedral so impressive ,This cathedral is awesome. It is like traveling back in time. Welcome to the most famous and beautiful cathedral in Sweden 🇸🇪
493,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,157.0,15.0,3,"March 31, 2018 ",Old and impressive,"Stockholm, Sweden","While decoration and architecture is a bit sparse for the size, there are still parts of this cathedral well worth a visit.",Old and impressive,"While decoration and architecture is a bit sparse for the size, there are still parts of this cathedral well worth a visit."
494,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,70.0,13.0,5,"March 23, 2018 ",Fantastic clock and story,"Lafayette, Indiana","My colleague and I spent a bit of time at the Lund Cathedral.  The Cathedral itself is very impressive, but what I enjoyed the most was the clock.  It's odd to think about a priest providing a staff tour, but the clergy who explained the...More",Fantastic clock and story,"My colleague and I spent a bit of time at the Lund Cathedral.  The Cathedral itself is very impressive, but what I enjoyed the most was the clock.  It's odd to think about a priest providing a staff tour, but the clergy who explained the...More"
495,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,46.0,10.0,5,"March 17, 2018 ",Fantastic,"Linkoping, Sweden","The Cathedral is like a time capsule, I immediately felt be back in the Medieval times. It's like walking around the scenery for ""The Name of the Rose"".",Fantastic,"The Cathedral is like a time capsule, I immediately felt be back in the Medieval times. It's like walking around the scenery for ""The Name of the Rose""."
496,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,65.0,26.0,5,"February 2, 2018 ",Very interesting,"Ashwell, United Kingdom",Worth it just for the clock and the crypt. Also the architecture. Amazing ceilings and carvings. Read up on the history.,Very interesting,Worth it just for the clock and the crypt. Also the architecture. Amazing ceilings and carvings. Read up on the history.
497,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,15.0,1.0,5,"January 14, 2018 ",Stunning and unique!,"Durham, North Carolina","This cathedral was my favorite that I visiting in Sweden. It has an awesome spirit about it- it feels friendly and warm, like the rest of Lund. It also houses an awesome medieval astronomical clock that is one of two (I think two- maybe three)...More",Stunning and unique!,"This cathedral was my favorite that I visiting in Sweden. It has an awesome spirit about it- it feels friendly and warm, like the rest of Lund. It also houses an awesome medieval astronomical clock that is one of two (I think two- maybe three)...More"
498,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,3.0,2.0,5,"January 13, 2018 ","Gorgeous place, a must!",,Loved the place even though it was early in the day! Would be great to have a coffee around during summer celebrations,"Gorgeous place, a must!",Loved the place even though it was early in the day! Would be great to have a coffee around during summer celebrations
499,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,557.0,131.0,4,"January 6, 2018 ",AS OLD AS CHRISTIANITY IN SWEDEN,"Miami, Florida",The Vikings came into contact with Christianity in Europe during their raids and eventually christianity had the upper hand and replaced the old Nordic Gods and pagan beliefs The first Archbishop of Denmark and scandinavia established the beginnings of the cathedral over 900 yrs ago...More,AS OLD AS CHRISTIANITY IN SWEDEN,The Vikings came into contact with Christianity in Europe during their raids and eventually christianity had the upper hand and replaced the old Nordic Gods and pagan beliefs The first Archbishop of Denmark and scandinavia established the beginnings of the cathedral over 900 yrs ago...More
500,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,647.0,174.0,4,"January 4, 2018 ",A famous cathedral,"Pietarsaari, Finland","Every time, when I travel to Lund I visit this mighty church founded in 1080. I also took a look at crypt, which is identified by its numerous and densely built pillars. The pillars are very different in style and were built by the architect...More",A famous cathedral,"Every time, when I travel to Lund I visit this mighty church founded in 1080. I also took a look at crypt, which is identified by its numerous and densely built pillars. The pillars are very different in style and were built by the architect...More"
501,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,22.0,3.0,5,"December 28, 2017 ",Must see when you are in Lund,"Pune, India","This beautiful cathedral is close to City Centre. More than 200 years old, it houses some beautiful things like a huge astronomical clock.",Must see when you are in Lund,"This beautiful cathedral is close to City Centre. More than 200 years old, it houses some beautiful things like a huge astronomical clock."
502,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,5.0,4.0,5,"December 22, 2017 ",Beautiful!,"Spokane Valley, Washington","Lovely historic church, very impressive. We only stopped long enough to walk through the vestibule and sanctuary but it was a peaceful glorious place.",Beautiful!,"Lovely historic church, very impressive. We only stopped long enough to walk through the vestibule and sanctuary but it was a peaceful glorious place."
503,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,317.0,118.0,5,"December 17, 2017 ",beautiful,"Hartford, Connecticut","got off train at wrong dtop...glad i did.  whike walking i came upon this beautiful old cathedral,
beautiful carvings, you can feel the history here,  one of modt beautiful not over the top cathedrals i have seen.  you felt welcome here",beautiful,"got off train at wrong dtop...glad i did.  whike walking i came upon this beautiful old cathedral,
beautiful carvings, you can feel the history here,  one of modt beautiful not over the top cathedrals i have seen.  you felt welcome here"
504,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,130.0,105.0,5,"December 9, 2017 ",Noble cathedral,Tromsø,"Fine, romanesque facade carvings, a great, unified space, a crypt with fine columns and a late Gothic astronomical clock; this is a gem. In addition there is no admission fee, and the opening hours are generous even in Winter. What’s there not to love?",Noble cathedral,"Fine, romanesque facade carvings, a great, unified space, a crypt with fine columns and a late Gothic astronomical clock; this is a gem. In addition there is no admission fee, and the opening hours are generous even in Winter. What’s there not to love?"
505,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,78.0,28.0,4,"December 3, 2017 ",Beautiful sights and sounds of the Advent service.,"Brisbane, Australia","We were lucky enough to arrive on Advent Sunday and spend some time in this beautiful place. It was packed! So heartwarming. As we don't speak Swedish the service was mainly followed simply by the pattern of a service, but the music, wow, this cathedral...More",Beautiful sights and sounds of the Advent service.,"We were lucky enough to arrive on Advent Sunday and spend some time in this beautiful place. It was packed! So heartwarming. As we don't speak Swedish the service was mainly followed simply by the pattern of a service, but the music, wow, this cathedral...More"
506,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,1.0,,5,"November 10, 2017 ",Must see when travelling in the area,,"It's located in the very centrum of the city so don't miss it. If you don't like, you just leave and find a cafe or bar 1 literal minute away.",Must see when travelling in the area,"It's located in the very centrum of the city so don't miss it. If you don't like, you just leave and find a cafe or bar 1 literal minute away."
507,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,111.0,48.0,4,"November 9, 2017 ",Lund Cathedral,"Sheffield, United Kingdom","The first thing you notice arriving in Lund, is that the Cathedral is gigantic, a huge building that dominates its environment. Sadly we couldn't go inside at the time we visited, but from the outside it was still spectacular. Outside there is a really creepy...More",Lund Cathedral,"The first thing you notice arriving in Lund, is that the Cathedral is gigantic, a huge building that dominates its environment. Sadly we couldn't go inside at the time we visited, but from the outside it was still spectacular. Outside there is a really creepy...More"
508,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,11.0,1.0,5,"November 8, 2017 ",Worth a de-tour!,"Lund, Sweden",Lund Cathedral is unique. Parts of the church date from the medieval times. It is a living church in mid-town. Listen to and watch the medieval clock! It plays In Dulce Nobili twice a day (Mon-Sat 12.00 + 15.00 and Sun 13.00+ 15.00). Erected in...More,Worth a de-tour!,Lund Cathedral is unique. Parts of the church date from the medieval times. It is a living church in mid-town. Listen to and watch the medieval clock! It plays In Dulce Nobili twice a day (Mon-Sat 12.00 + 15.00 and Sun 13.00+ 15.00). Erected in...More
509,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,10.0,1.0,4,"November 4, 2017 ",Huge Cathedral middle of the students city ,,"The Cathedral in the Lund is the main landmark of the city. It is very famous meeting specially for students as well as all others. If it is sunny day you will see so many people sitting around the Cathedral and enjoying the sun.

A...More",Huge Cathedral middle of the students city ,"The Cathedral in the Lund is the main landmark of the city. It is very famous meeting specially for students as well as all others. If it is sunny day you will see so many people sitting around the Cathedral and enjoying the sun.

A...More"
510,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,81.0,33.0,4,"October 29, 2017 ",Be tourist.,"Gothenburg, Sweden","Its massiv, its grand. Its heavy, its stone. Its grey, its enormous. Its central, its light. Its bright, its different. Its history, its contempory. Its a tourist attraction. And then you go for a cappuccino.",Be tourist.,"Its massiv, its grand. Its heavy, its stone. Its grey, its enormous. Its central, its light. Its bright, its different. Its history, its contempory. Its a tourist attraction. And then you go for a cappuccino."
511,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,286.0,98.0,5,"October 27, 2017 ",Where I got married! ,"Chengdu, China",The heart of the town. A wonderful historic place. In the front a great square. In the back opens the university garden.,Where I got married! ,The heart of the town. A wonderful historic place. In the front a great square. In the back opens the university garden.
512,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,3.0,,4,"October 27, 2017 ",Lovely church,"Trier, Germany",Beautiful church with great architecture. Highlights included the astronomical clock and the giant in the crypt.,Lovely church,Beautiful church with great architecture. Highlights included the astronomical clock and the giant in the crypt.
513,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,621.0,108.0,4,"October 20, 2017 ",Must see in Lund,"Istanbul, Turkey",Whatever you do or whereever you would like to go in Lund the katedral is a must see in Lund. The garden was excellent,Must see in Lund,Whatever you do or whereever you would like to go in Lund the katedral is a must see in Lund. The garden was excellent
514,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,48.0,12.0,5,"October 18, 2017 ",Breathtaking ,"New Haven, CT",What a breath taking experience.  They still hold mass here.  Make sure you go down stairs to see the crypts.  I also lit a candle here for my father which was a very emotional moment for me.,Breathtaking ,What a breath taking experience.  They still hold mass here.  Make sure you go down stairs to see the crypts.  I also lit a candle here for my father which was a very emotional moment for me.
515,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,56.0,48.0,5,"October 17, 2017 ",Impressive,"Scandia, Minnesota","It is written that the Lund Cathedral was consecrated in 1145 and that it is one of Sweden's most attractive Cathedrals. It is loaded with history. Although there are not any placards to help explain the different artifacts, there is a lot to see. During...More",Impressive,"It is written that the Lund Cathedral was consecrated in 1145 and that it is one of Sweden's most attractive Cathedrals. It is loaded with history. Although there are not any placards to help explain the different artifacts, there is a lot to see. During...More"
516,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,211.0,43.0,5,"October 12, 2017 ",Statuesque,"Pune, India",This looming stone castle transports you back in time to an era long gone. The clock is magical. The crypts are surreal.,Statuesque,This looming stone castle transports you back in time to an era long gone. The clock is magical. The crypts are surreal.
517,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,69.0,17.0,5,"October 8, 2017 ",Don't hurry your visit,"Canberra, Australia","A lot could be missed by just focusing one's attention on the altar area and the clock (both of which are well worth the visit). As part of the Pilgrims Way Skane Blekinge, the cathedral has lots of interesting stories. There isn't a lot of...More",Don't hurry your visit,"A lot could be missed by just focusing one's attention on the altar area and the clock (both of which are well worth the visit). As part of the Pilgrims Way Skane Blekinge, the cathedral has lots of interesting stories. There isn't a lot of...More"
518,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,4.0,2.0,5,"October 6, 2017 ",A wonderful church!,"Lund, Sweden","A must when in Scandinavia. An impressive medieval church, still an impressive monument today. Do not miss the giant Finn holding one of the fundaments of the church.",A wonderful church!,"A must when in Scandinavia. An impressive medieval church, still an impressive monument today. Do not miss the giant Finn holding one of the fundaments of the church."
519,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,122.0,41.0,4,"October 5, 2017 ",Very Nice ,"Barnstaple, United Kingdom","It's certainly a very nice historic building, one which you can walk around the complete perimeter and inside throughout. (No charge).  Certainly a place worth visiting when in Lund, one of which is nearby all the other impressive structures.

As a note, as this is...More",Very Nice ,"It's certainly a very nice historic building, one which you can walk around the complete perimeter and inside throughout. (No charge).  Certainly a place worth visiting when in Lund, one of which is nearby all the other impressive structures.

As a note, as this is...More"
520,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,15.0,13.0,5,"October 4, 2017 ","Religion, superstition & sagas mixed with the kingdom's supremacy",,I've scouted the cathedral and its surroundings a gazillion times (since I was a student here). The area is in itself worth a visit (right on campus) with a multitude of interesting objects to view (such as the well hidden rune stones just oppostite the...More,"Religion, superstition & sagas mixed with the kingdom's supremacy",I've scouted the cathedral and its surroundings a gazillion times (since I was a student here). The area is in itself worth a visit (right on campus) with a multitude of interesting objects to view (such as the well hidden rune stones just oppostite the...More
521,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,4.0,,3,"October 2, 2017 ",Lovely little tour and refuge from the cold **free**,"Lund, Sweden",I love this church. It's spacious and smells of beeswax and old stone. It's got a rich history and I tour is well worth it if you have the time. Don't miss the legend of Finn in the basement and the clock when it chimes.,Lovely little tour and refuge from the cold **free**,I love this church. It's spacious and smells of beeswax and old stone. It's got a rich history and I tour is well worth it if you have the time. Don't miss the legend of Finn in the basement and the clock when it chimes.
522,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,61.0,12.0,5,"October 1, 2017 ",A must when in Lund! ,"Orebro, Sweden",We only had an hour in Lund but made sure to make a stop at the cathedral and was not disappointed. It’s a beautiful church and even though it doesn’t have as many decorations as other churches I’ve visited the architecture is amazing.,A must when in Lund! ,We only had an hour in Lund but made sure to make a stop at the cathedral and was not disappointed. It’s a beautiful church and even though it doesn’t have as many decorations as other churches I’ve visited the architecture is amazing.
523,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,94.0,7.0,5,"September 30, 2017 ","Been here many times, still love it",,"Lived in Lund for couple years, visited this Cathedral many times, every time I loved it, love the old charming bricks and atmosphere.","Been here many times, still love it","Lived in Lund for couple years, visited this Cathedral many times, every time I loved it, love the old charming bricks and atmosphere."
524,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,4.0,,5,"September 28, 2017 ",Great,,"Amazing cathedral, lovely architecture, quiet place to offer prayers, very ancient structure. Very well maintained.",Great,"Amazing cathedral, lovely architecture, quiet place to offer prayers, very ancient structure. Very well maintained."
525,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,683.0,284.0,5,"September 14, 2017 ",Awesome! ,"Kettering, United Kingdom",This building typifies the lovely town of Lund. It stands bang in the middle of Lund. To say it is big is an understatement! It is gigantic! How on earth did they manage to build this awesome building a thousand years ago is mind boggling....More,Awesome! ,This building typifies the lovely town of Lund. It stands bang in the middle of Lund. To say it is big is an understatement! It is gigantic! How on earth did they manage to build this awesome building a thousand years ago is mind boggling....More
526,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,34.0,23.0,5,"September 10, 2017 ",Lund Cathedral,"Perth, Australia",A beautiful place built in 1033 it is an amazing place to visit..the history is so interesting the features of the cathedral are beautiful it is a moving experience,Lund Cathedral,A beautiful place built in 1033 it is an amazing place to visit..the history is so interesting the features of the cathedral are beautiful it is a moving experience
527,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,575.0,334.0,5,"September 9, 2017 ",A must when in Lund,Helsingborg,This is a historical building. Once the home of the Danish Archbishop. Lots of legends (Giant Finn for example). The Pope visited when he was in Lund last year.,A must when in Lund,This is a historical building. Once the home of the Danish Archbishop. Lots of legends (Giant Finn for example). The Pope visited when he was in Lund last year.
528,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,111.0,47.0,5,"August 25, 2017 ","A striking cathedral, with a spooky crypt ","Manchester, United Kingdom","Ancient cathedral in the heart of Lund. The main church is stunning and grand, with a splendid altar. However, it's the spooky crypt that I was most impressed with - gothic arches going off into the distance and ornate stone graves. Recommended...and free!","A striking cathedral, with a spooky crypt ","Ancient cathedral in the heart of Lund. The main church is stunning and grand, with a splendid altar. However, it's the spooky crypt that I was most impressed with - gothic arches going off into the distance and ornate stone graves. Recommended...and free!"
529,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,10.0,3.0,5,"August 24, 2017 ",Daytrip ,"Copenhagen, Denmark",My girlfriend and I went on a one day trip to Lund and spent a lovely day mostly in and around Lund Cathedral. It is a beautiful place steeped in history. Good lunch spots nearby.,Daytrip ,My girlfriend and I went on a one day trip to Lund and spent a lovely day mostly in and around Lund Cathedral. It is a beautiful place steeped in history. Good lunch spots nearby.
530,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,11.0,17.0,5,"August 20, 2017 ",Passing,"Frome, United Kingdom","The cathedral dominates this university, 11th centuary, I wonder at the skill, simple but beautiful and touching the wooden stalls and touching the stone pillars in the vault, one can only be in awe of its history. I am not informed enough to say this...More",Passing,"The cathedral dominates this university, 11th centuary, I wonder at the skill, simple but beautiful and touching the wooden stalls and touching the stone pillars in the vault, one can only be in awe of its history. I am not informed enough to say this...More"
531,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,139.0,23.0,5,"August 19, 2017 ",A must when in Lund!,"Reykjavik, Iceland","This cathedral is really gorgeous. If you are able to make it in time to watch the clock chime, then do so! There usually will be someone there explaining the clock and how it works, as well as all the interesting details that are part...More",A must when in Lund!,"This cathedral is really gorgeous. If you are able to make it in time to watch the clock chime, then do so! There usually will be someone there explaining the clock and how it works, as well as all the interesting details that are part...More"
532,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,13.0,5.0,4,"August 14, 2017 ",Impressive,"Kempton Park, South Africa","This is a very impressive building, inside and outside. This is a must see when in Lund. Time well spent :)",Impressive,"This is a very impressive building, inside and outside. This is a must see when in Lund. Time well spent :)"
533,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,46.0,7.0,5,"August 10, 2017 ",Old cathedral where Pope Francis recently visited.,United States,The guides will help you understand the importance of this cathedral in Swedish history and faith. There are places for quiet contemplation. Bells ring on the hour.,Old cathedral where Pope Francis recently visited.,The guides will help you understand the importance of this cathedral in Swedish history and faith. There are places for quiet contemplation. Bells ring on the hour.
534,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,104.0,21.0,5,"August 4, 2017 ",Free guide,,"A ""must"" when in Lund, especially if the excellent, free guide is doing a tour. She (young, blond woman) was excellent, presentation in Swedish/English, great storyteller and very informative. Kryptan and Uret are highlights obviously, don't miss them!",Free guide,"A ""must"" when in Lund, especially if the excellent, free guide is doing a tour. She (young, blond woman) was excellent, presentation in Swedish/English, great storyteller and very informative. Kryptan and Uret are highlights obviously, don't miss them!"
535,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,209.0,64.0,5,"August 3, 2017 ",Lund Cathedral deserves an essential visit,"Barcelona, Spain","Under my point of view we're facing the most important cultural visit  in Lund, Sweden. Inside you can admire the remains of the first vestiges dated on the 12th century. The building suffered and important reconstruction during the 19th and 20th centuries.
The atmposhere is...More",Lund Cathedral deserves an essential visit,"Under my point of view we're facing the most important cultural visit  in Lund, Sweden. Inside you can admire the remains of the first vestiges dated on the 12th century. The building suffered and important reconstruction during the 19th and 20th centuries.
The atmposhere is...More"
536,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,111.0,36.0,5,"July 27, 2017 ",Bring you back to the Stone Age ,"Stockholm, Sweden","Love places like this .. speciallly when makes impression to get into .. this one of those places you could spend more than hours because are several treasures to see ... take a look to this astronomy watch, medieval stones, amazing arquitect structure and of...More",Bring you back to the Stone Age ,"Love places like this .. speciallly when makes impression to get into .. this one of those places you could spend more than hours because are several treasures to see ... take a look to this astronomy watch, medieval stones, amazing arquitect structure and of...More"
537,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,99.0,42.0,4,"July 23, 2017 ",Inside more impressive than from the outside,"Osnabruck, Germany",The present pope was there so there must be a reason. Protestant history! The exhibits and artifacts were very impressive.,Inside more impressive than from the outside,The present pope was there so there must be a reason. Protestant history! The exhibits and artifacts were very impressive.
538,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,132.0,51.0,5,"July 21, 2017 ",Marvellous.,"Harrogate, United Kingdom","A journey to Lund is not complete without visiting the Cathedral.
It is a lovely building inside and out  so chances for capturing memories in a photograph or two.
There is an astronomical clock to admire and artwork in the crypt.
You don't have to...More",Marvellous.,"A journey to Lund is not complete without visiting the Cathedral.
It is a lovely building inside and out  so chances for capturing memories in a photograph or two.
There is an astronomical clock to admire and artwork in the crypt.
You don't have to...More"
539,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,49.0,14.0,5,"July 18, 2017 ",A must to visit at Lund,"Alleroed Municipality, Denmark",Lund Cathedral is a masterpiece. Was there at 12 o´clock for admirating the astronomical clock. Don´t miss it!,A must to visit at Lund,Lund Cathedral is a masterpiece. Was there at 12 o´clock for admirating the astronomical clock. Don´t miss it!
540,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,82.0,24.0,5,"July 16, 2017 ",A distinguished building,"Okotoks, Canada",Lund Cathedral is a very striking building both inside and out. It is large enough to seem dominating. Inside it is attractively simple and there is a real feeling of peace and serenity. There is an astronomical clock which is of interest. We got a...More,A distinguished building,Lund Cathedral is a very striking building both inside and out. It is large enough to seem dominating. Inside it is attractively simple and there is a real feeling of peace and serenity. There is an astronomical clock which is of interest. We got a...More
541,Lund_Cathedral,d319367,1009.0,4.5,,Kyrkogatan 6,,LocalBusiness,[English],461,23.0,34.0,5,"July 14, 2017 ",Lund Cathedral,"Caloundra, Australia",Beautiful old cathedral in central Lund. There was no entry fee. The cathedral features an astronomical clock.,Lund Cathedral,Beautiful old cathedral in central Lund. There was no entry fee. The cathedral features an astronomical clock.
