2016,72,Modelo de Arquitectura de Middleware para un Sistema de Transporte Público de Pasajeros en Ciudades Basado en Smart City,RA Gómez Suárez - repository.udistrital.edu.co,"Page 1. MODELO DE ARQUITECTURA DE MIDDLEWARE PARA UN SISTEMA DE
TRANSPORTE PÚBLICO DE PASAJEROS EN CIUDADES BASADO EN SMART
CITY Ricardo Alfonso Gómez Suárez CODIGO: 20141195001 … 
",  Related articles  View as HTML 
2016,72,[BOOK][B] The social impacts of urban containment,"AC Nelson, CJ Dawkins - 2016 - taylorfrancis.com","Page 1. Page 2. THE SOCIAL IMPACTS OF URBAN CONTAINMENT Page 3. We
dedicate this book to our students and colleagues at Virginia Tech who perished on
April 16, 2007. Ross Abdallah Alameddine Christopher James … 
",  Cited by 45 Related articles All 5 versions  View as HTML 
2016,72,Bank on It: Preventing Re-Blight and Avoiding Costly Litigation in Modern Land Banking,"EM Morrison - U. Tol. L. Rev., 2016 - HeinOnline","Page 1. BANK ON IT: PREVENTING RE-BLIGHT AND AVOIDING COSTLY LITIGATION
IN MODERN LAND BANKING Emily M. Morrison* I. INTRODUCTION L AND banks
are specialized urban planning institutions used by counties … 
",  Cited by 3 Related articles  
2016,72,Model mobilności użytkowników miast dla potrzeb działań transportowych,"N CHaMieR-GliSzCzyńSKi - Transport Miejski i Regionalny, 2016 - yadda.icm.edu.pl","… City- Vitality-Sustainability). Program oparto na wdrażaniu spe- cjalnych projektów
pilotażowych składających się z kilku, a czasem z kilkunastu działań na rzecz
zrównoważonej mo- bilności w mieście. Podstawowym celem wdrażanych pro … 
",  Cited by 1 Related articles All 3 versions  View as HTML 
2016,72,"[PDF][PDF] MARINE STRUCTURAL DESIGN, SEC-OND EDITION BY YONG BAI ISBN: 9780080999975","LID KING - MULTILINGUAL MATTERS, 2016 - news.uitm.edu.my","… THE MULTILINGUAL CITY: VITALITY, CONFLICT AND CHANGE BY LID KING ISBN:
9781783094776 1008850 P115.45 .M55 2016 MULTILINGUAL MATTERS, 2016
LOCATION : PTAR BAHAN RAK TERBUKA / OPEN SHELF … 
",   View as HTML 
2016,72,"[PDF][PDF] Sustainable Neighborhood Development and Urban Revitalization in Utica, NY: A Leed-ND Case Study",AM Moreno-Long - 2016 - betteruticadowntown.com,"… Table 3 City Vitality Indicators.....8 Table 4 Mohawk Valley Regional Sustainability
Goals.....21 … Table 1 Utica Population 1950-2014 Table 2 Percent Change in
Population, Utica 1950-2014 Table 3 City Vitality Indicators … 
",  Cited by 1 Related articles  View as HTML 
2016,72,《 江苏省城市道路交通设计指南》 关键技术,"钱林波， 史桂芳， 孙晓莉， 黄娟 - 城市交通, 2016 - airitilibrary.com","… All of those efforts are to achieve the goal of creating a people-oriented traffic environment
and im-prove city vitality. E-mail ：. 文章公開取用時，將寄通知信至您填寫的信箱地址. E-mail ：.
購物車中已有多篇文章，請問是否要先清除，或一併加入購物車中購買 … 
",  Related articles All 2 versions  
2016,71,A Case Study on the Socio-Technical Configuration of Car-Sharing in the City of Malmö,D Cattolica - 2016 - lup.lub.lu.se,"… Page 7. 7 List of abbreviations CIVITAS City-Vitality-Sustainability [EU initiative] ICT
Information Communication Technology IoT Internet of Things ITU International
Telecommunication Union MLP Multi-Level Perspective SMILE … 
",  Related articles All 2 versions  View as HTML 
2016,71,Development Strategies and Cultural Policies in Romania. The Case of Cluj-Napoca,"A Tomiuc - Transylvanian Review of Administrative Sciences, 2016 - rtsa.ro","… The concept of vitality is defined in Landry's terms that considers economic, social, environment
and cultural categories of criteria for analyzing a city vitality and viability (the amount of activities,
participation, interaction, exchanges and representation at the community level … 
",  Related articles All 3 versions  View as HTML 
2016,71,Sustainable Energy and Transport Systems,"VP Mega - Conscious Coastal Cities, 2016 - Springer","Responsible coastal cities have to ensure, for all inhabitants and visitors,
uninterrupted access to clean, secure, competitive and affordable energy
and transport. Offshore energy generation can...
",  Related articles  
2016,71,LA SMART CITY E LA SMART MOBILITY NELLA CITTA'DI TREVISO. Studio del progetto LIFE+ PERHT e del progetto ChiamaMOM,C Cappelletto - 2016 - dspace.unive.it,"Page 1. Corso di Laurea magistrale (ordinamento ex DM 270/2004) in Sviluppo Interculturale
dei Sistemi Turistici Tesi di Laurea LA SMART CITY E LA SMART MOBILITY NELLA CITTÀ DI
TREVISO Studio del progetto LIFE+ PERHT e del progetto ChiamaMOM Relatore Ch … 
",  Related articles  View as HTML 
2016,71,"Deindustrialization and Urban Regeneration: Nietzsche, Activism, and Organically Emergent Forms of Civic Engagement in Windsor/Detroit",GK Yocom - 2016 - dr.library.brocku.ca,"Page 1. Deindustrialization and Urban Regeneration: Nietzsche, Activism, and
Organically Emergent Forms of Civic Engagement in Windsor/ Detroit Grant Yocom
Interdisciplinary Humanities PhD Program Submitted in partial … 
",  Related articles All 3 versions  View as HTML 
2016,71,[PDF][PDF] 행정중심복합도시 도시조성 이념,"윤두원 - 한국산학기술학회 논문지, 2016 - jkais99.org","… the traditional lifestyle Land Utilization Separate between the various functions
Integrate with between the various functions Give the city vitality, Induce proliferation
of suburbs Mixing between multiple applications Nature & … 
",  Related articles All 2 versions  View as HTML 
2016,71,Rozwój nowoczesnej infrastruktury transportowej w miastach,"C Krysiuk - Autobusy: technika, eksploatacja, systemy …, 2016 - yadda.icm.edu.pl","… Wiodąca odnosi się do bardziej ekologicznego i lepszego jakościowo transportu miast
(ang. cleaner and better transport in cities), a rzadziej stosowana przywołuje hasła: miasto,
witalność, zrównoważony rozwój (ang. city, vitality, sustainability) … 
",  Cited by 6 Related articles All 3 versions  View as HTML 
2016,71,[PDF][PDF] Research on the construction of urban market space order,Y LIANG - 2016 - politesi.polimi.it,"Page 1. Research on the Construction of Urban Market Space Order Thesis Submitted to
Politecnico di Milano in partial fulfillment of the requirement for the degree of Master of Science
in Interior Design by Liang Yingyu Thesis Supervisor : Professor Luca Guerrini July, 2016 … 
",  Related articles  View as HTML 
2016,71,"The Conversion of Urban Vacant Land: The Case of Fort Worth, Texas",BA Kim - 2016 - oaktrust.library.tamu.edu,"Page 1. THE CONVERSION OF URBAN VACANT LAND: THE CASE OF FORT WORTH, TEXAS
A Dissertation by BO AH KIM Submitted to the Office of Graduate and Professional Studies of
Texas A&M University in partial fulfillment of the requirements for the degree of … 
",  Related articles  View as HTML 
2016,71,(B) Light at the End of the Tunnel: How a City's Need to Fight Vacant and Abandoned Properties Gave Rise to a Law School Clinic Like No Other,"DM Schaffzin - Wash. UJL & Pol'y, 2016 - HeinOnline","… 43. See DETROIT BLIGHT REMOVAL TASK FORCE, DETROIT BLIGHT REMOVAL TASK FORCE
PLAN: WHAT DO WE KNOW?, https:Hs3.amazonaws.com/detroit-blight-taskforce/
CHAPTER+03.pdf (""Blight is a drag on community energy. It is a siphon on city vitality … 
",  Cited by 2 Related articles All 5 versions  
2016,71,Planejamento urbano e transporte urbano de carga: investigação de modelos de integração e aplicação do modelo Freturb em um recorte urbano em São Paulo.,"M Silva, T Canhos - teses.usp.br","… CA Coeficiente de Aproveitamento CCU Centro de Consolidação Urbana CET-SP Companhia
de Engenharia de Tráfego de São Paulo CIVITAS City, Vitality and Sustainability CNAE
Classificação Nacional de Atividades Econômicas CTB Código Brasileiro de Trânsito … 
",  Related articles  View as HTML 
2016,71,[PDF][PDF] COME TOGETHER: Changing Models of Arts Organizations in San Francisco,M Brian - 2016 - wesscholar.wesleyan.edu,"Page 1. Wesleyan ◆ University COME TOGETHER: CHANGING MODELS OF ARTS
ORGANIZATIONS IN SAN FRANCISCO By Megan Z. Brian A Thesis submitted to the
Institute for Curatorial Practice in Performance at Wesleyan … 
",  Related articles  
2016,71,Los gasómetros del Zollverein: historia de una recuperación singular,"C Tartás, R Guridi - Cuaderno de notas, 2016 - polired.upm.es","Page 1. Los -mal llamados- gasómetros (no son medidores, sino depósitos de gas)
compar- ten con muchos otros elementos del Patri- monio Industrial amenazado
ciertas carac- terísticas comunes, como su obsolescencia … 
",  Related articles All 6 versions  View as HTML 
2016,71,"[BOOK][B] Gearing Up for Competitiveness: The Role of Planning, Governance, and Finance in Small and Medium-sized Cities in South Asia","V Castro-Wooldridge, TG Lizon - 2016 - think-asia.org","Page 1. ASIAN DEVELOPMENT BANK GEARING UP FOR COMPETITIVENESS THE ROLE
OF PLANNING, GOVERNANCE, AND FINANCE IN SMALL AND MEDIUM-SIZED CITIES
IN SOUTH ASIA Page 2. ASIAN DEVELOPMENT BANK Page 3 … 
",  Related articles All 4 versions  View as HTML 
2016,71,Land use and urban efficiency: towards more resilient cities,MM Richter - 2016 - repository.nwu.ac.za,"Page 1. Land use and urban efficiency: towards more resilient cities M. Richter 23374829
Dissertation submitted in fulfilment of the requirements for the degree Magister Artium et Scientiae
in Urban and Regional Planning at the Potchefstroom Campus of the North-West … 
",  Cited by 1 Related articles  View as HTML 
2016,71,Bus Rapid Transit'i rakendamise võimalikkusest Tallinnas,P Taavi - 2016 - eprints.tktk.ee,"… 9 ristmikel jms) ühissõidukitele. 2003 aasta sügisel liitus Tallinn Euroopa Liidu programmiga
CIVITAS (CIty-VITAlity-Sustainability), mis toetab linnu jätkusuutliku, keskkonnapuhta ja
energiasäästliku ühistranspordi loomisel. 2005-2009 toimus CIVITAS II SMILE projekt, mille … 
",   View as HTML 
2016,71,Disguised Vacancy: exploring urban second home dwelling in Stockholm and London,L Holtz - 2016 - diva-portal.org,"… The phenomenon brings consequences and challenges the city's vitality, and calls for a revision
of the role and use of housing in the cities with globalisation processes (Bar-Sinai 2009: 8). More
research on the phenomenon of urban second home dwelling can help shaping … 
",  Related articles  View as HTML 
2016,71,[PDF][PDF] Capítulo 10. Diseño e Implementación de Servicios para redes Vehiculares en Ciudades Inteligentes,"C Tripp-Barba, MA Igartua… - Ciudades … - infotec.repositorioinstitucional.mx","Page 276. 275 INFO TEC Capítulo 10. Diseño e Implementación de Servicios para redes
Vehiculares en Ciudades Inteligentes Carolina Tripp-Barba1, Mónica Aguilar Igartua2, Aníbal
Zaldívar-Colado1 y Luis Felipe Urquiza Aguiar2 1 Facultad de Informática Mazatlán … 
",  Related articles All 4 versions  View as HTML 
2016,71,The failure of reform: A history of higher education in the United States,MR Paschal - 2016 - escholarship.org,"Page 1. UC Santa Cruz UC Santa Cruz Electronic Theses and Dissertations Title The Failure
of Reform: A History of Higher Education in the United States Permalink https://escholarship.org/
uc/item/60b247zs Author Paschal, Mark Randall Publication Date 2016 … 
",  Related articles All 3 versions  View as HTML 
2016,71,[PDF][PDF] La bicicleta en la ciudad de Valencia.(Re) Emergencias de una vieja cultura de movilidad.,B de Madaria Escudero - 2016 - core.ac.uk,"… Movilidad (EPOMM-European Platform On Mobility Management), el observatorio de la movilidad
urbana (ELTIS-European Local Transport Information Service) o la iniciativa para un transporte
mejor y más limpio en las ciudades CIVITAS (City, Vitality, Sustainability: Cleaner … 
",  Related articles All 3 versions  View as HTML 
2016,71,La place du transport semi-collectif dans les mutations des systèmes de mobilité urbaine en Chine: Le cas de Shanghai,T Sun - 2016 - tel.archives-ouvertes.fr,"Page 1. HAL Id: tel-01531530 https://tel.archives-ouvertes.fr/tel-01531530 Submitted on 1
Jun 2017 HAL is a multi-disciplinary open access archive for the deposit and dissemination
of sci- entific research documents, whether they are pub- lished or not … 
",  Related articles All 7 versions  View as HTML 
2017,66,Evaluating cities' vitality and identifying ghost cities in China with emerging geographical data,"X Jin, Y Long, W Sun, Y Lu, X Yang, J Tang - Cities, 2017 - Elsevier","… The larger the difference and the lower the vitality in the new residential projects, the more
likely the city to be a ghost city … 4. Results. 4.1. Vitality of residential projects. Evaluating each
residential project is the precondition for identifying ghost cities … 
",  Cited by 45 Related articles All 4 versions  
2017,66,Cairo's new administrative capital Wedian City: lessons from the past and for the future,M Khorshed - 2017 - dspace.mit.edu,"Page 1. Cairo's New Administrative Capital Wedian City: Lessons from the Past and
for the Future By MASSACHUSETTS INSTITUTE By O0F TECHNOLOGY Mirette Khorshed
MAR 0 2 2017 B.Sc in Architectural Engineering LIBRARIES … 
",  Cited by 1 Related articles  View as HTML 
2017,66,[PDF][PDF] Designing measures for urban attractiveness using VGI and Open Data-a case study in Augsburg,"A Keler, X Li, JD Mazimpaka, L Wang… - Workshop on semantic …, 2017 - researchgate.net","… city of Augsburg (Germany). We change the scale of the spatial analysis from entire
China to a city with much less spatial extent and compute the measure for city vitality
as urban district vitality for Augsburg. For the calculation … 
",  Cited by 2 Related articles All 2 versions  View as HTML 
2017,66,Sustainable industrial site redevelopment planning support: a case-based reasoning approach,"T Wang, Q Han, B de Vries - … Journal of E-Planning Research (IJEPR …, 2017 - igi-global.com","… regional sustainability. Recently, attention is directed towards industrial site
redevelopment to improve city vitality, to reduce pressure on the available land
and to stimulate the economy (Louw & Bontekoning, 2007). In 2012 … 
",  Cited by 3 Related articles All 9 versions  
2017,66,interdisciplinary perspectives on the study of vital urban communities,"J Sinkienė, E Gaulė, J Bruneckienė, K Zaleckis… - 2017 - ceeol.com","… the built environment. Moreover, vitality of the urban space is often referred to in
relation to the infrastructural accessibility; when adequately connected to the
infrastructural networks surrounding the city, vitality rises. In urban … 
",  Cited by 1 Related articles All 9 versions  
2017,66,Characteristics and Framework of Smart Learning,"D Liu, R Huang, M Wosinski - Smart Learning in Smart Cities, 2017 - Springer","… Meanwhile, the smart learning system is capable of comprehensively improving the
innovation vitality for the two cores of smart city (vitality for the urban innovation and
civil livable experiences). Explanation of relevant concepts … 
",  Cited by 1 Related articles  
2017,66,"The multilingual city: vitality, conflict and change",J Lee O'Donnell - 2017 - Taylor & Francis,"French artist Sophie CalleLs oulipo inspired exhibition, Take Care of Yourself, was named after the last line of a Dear Jane email sent to her by an ex-lover. In it she asked 107 women of differing ages and career fields like anthropology, criminology, clowning, forensic …",   
2017,66,"[PDF][PDF] The Multilingual City: Vitality, Conflict, and Change, Edited by Lid King & Lorna Carson (2006), Multilingual Matters, ISBN-13 978-1-78309-477-6","B Seilstad - International Journal of Society, Culture & Language, 2017 - ijscl.net","1. Introduction his is an ambitious book that takes Babel as a starting point, surveys urban history from antiquity to the present, reflects on research from cities on three continents, sprinkles in literary references from Percy Shelley, Amara Lakhous, and Monica Ali, and …",  Related articles All 5 versions  View as HTML 
2017,66,Humanistic Landscape Construction in City Square Design,"LL Yi - 2017 International Conference on Innovations in …, 2017 - atlantis-press.com","… wave of city construction in the present society, city square has obviously become the important
method to adjust urban spatial structure, shape city image and improve city quality, and the
important platform which can improve local environment, strengthen city vitality and satisfy … 
",   View as HTML 
2017,66,Typology-based Vitality Promotion of Urban Waterfront Public Space in the Three Gorges Reservoir,"T Xin, CAO Yu, W Hangli - Journal of Landscape Research, 2017 - search.proquest.com","… Riverfront road built along the Yangtze River splits the connection between city and waterfront,
as a result, pedestrians have no convenient access to waterfront, and the riverfront area is isolated
from other public centers and functions of the city, vitality of the riverfront area is … 
",  Related articles All 3 versions  
2017,65,[PDF][PDF] A Study on the Spatial Coupling Relationship Between Urban Complex and Public Transportation Based on Vitality Orientation——The Comparison of the …,"L Le, H Yanzhe - uia2017seoul.org","… own unique characteristics of the city. Urban complex is becoming a hub for
organizing the flow of people, gathering popularity, accommodating activities and
maintaining the city's vitality. The spatial coupling is instrumental … 
",  Related articles All 2 versions  View as HTML 
2017,65,Design Of SWJU Rim Wisdom City Maker Space: A Case Study of Undergraduate Course Design of Urban and Rural Planning.,"GAO Wei, CAI Yutong, JIA Zixuan… - Journal of …, 2017 - search.ebscohost.com","… on the south side enjoys convenient location and sound traffic facilities, large population flow
and strong city vitality, so it can provide favorable conditions for the open activities of makers,
and also a quiet environment for relaxing because it backs on Jiazhou Garden Hotel … 
",  Related articles All 4 versions  
2017,65,[PDF][PDF] Evaluation of the factors affecting formation of abandoned lands in Ilam city to achieve urban sustainability,"M Rezaee, I Ebrahimzadeh, M Rafiean - jurbangeo.ut.ac.ir","… Thus, the limited vehicle access to the area affects the vitality of the environment that they were
in the study to be created vitality and suitable environment for the citizens. Keywords: public
spaces, Tehran city, vitality, walkway. References 1. Ashouri, A. (2010) … 
",  Related articles All 3 versions  View as HTML 
2017,65,"[PDF][PDF] Exploring the Image ability of the Central Business District in Sabzevar City, Iran","MF Panah, B Shankar - pdfs.semanticscholar.org","… realm in cities [2]. It is increasingly recognized that effective urban public spaces are crucial to
health, happiness, democracy and even the urban economy [3]. Social activities in urban open
spaces are increasingly been used as a measurement of the city vitality and overall … 
",  Related articles All 2 versions  View as HTML 
2017,65,[PDF][PDF] CREATIVE CITY INDICATORS: A FRAMEWORK,SMA Mohammad - 2017 - academia.edu,"Page 1. CREATIVE CITY INDICATORS: A FRAMEWORK By Salma Mohammad Ahmad
Mohammad A Thesis Submitted to the Faculty of Engineering at Cairo University In
Partial Fulfillment of the Requirements for the Degree of … 
",  Related articles All 2 versions  View as HTML 
2017,65,"City, Urban Planning and the Creation of Urban Culture—Taking the Ancient City of Xi'an as an Example","Y Qiao - MATEC Web of Conferences, 2017 - matec-conferences.org","… of green space system, not only effectively protect the historic sites, beautify the urban environment,
but also increase the cultural connotation of the city, highlighting the city's personality, to promote
improvement of the ecological environment in Xi'an, an increase of city vitality … 
",  Related articles All 2 versions  
2017,65,Evaluation of Urban Land Intensive Use with Emerging Fine-scale Data: A Case Study of Nanjing,"W WANG, X JIN, X YANG, Y LONG… - Modern Urban …, 2017 - en.cnki.com.cn","… of the whole city has been improved under the new evaluation system.The proportions of land
areas with highly intensive type,moderatctype,generally intensive type respectively accounted
for 6.21%,63.20%and 30.59%;(3)After adding the evaluation of city vitality,the spatial … 
",  Related articles  Cached 
2017,65,A Study of Recreation in the Renewal of Historical Blocks,"M Ma, Q Liu - 2017 3rd International Conference on Social …, 2017 - atlantis-press.com","… It pays attention to the ""people"" activities, creating diverse activities. The use of functional space,
meeting the various needs of users, is to keep the city vitality and open. The open node in the
block is the most intensive, concentrated, and popular space. (Fig8) Fig … 
",  Related articles  View as HTML 
2017,65,Religion in the city,L Geel - 2017 - repository.up.ac.za,"Page 1. i RELIGION IN THE CITY BY LEON GEEL A THESIS SUBMITTED IN FULFILMENT OF
THE REQUIREMENTS FOR THE DEGREE MA (RESEARCH) IN BIBLICAL AND RELIGIOUS
STUDIES IN THE FACULTY OF HUMANITIES AT THE UNIVERSITY OF PRETORIA … 
",  Related articles  View as HTML 
2017,65,"[PDF][PDF] Vital cities. Sustainable development, networking, creativity","K Wrana - Studia Regionalia, 2017 - czasopisma.pan.pl","… City vitality is mainly the vitality of entities that function within it, their creativity and the
relations between them … In this study, city vitality is described in the context of three
mechanisms: sustainable development, creativity, and networking … 
",  Related articles All 3 versions  View as HTML 
2017,68,Multilingualism in Dublin: The LUCIDE project,"L Carson - Selected papers on theoretical and applied …, 2017 - ejournals.lib.auth.gr","… Hall, S. (2012). City, street and citizen: The measure of the ordinary. London: Routledge. King,
L. & L. Carson (2016). The multilingual city: Vitality, conflict and change. Bristol: Multilingual
Matters. Papadima-Sophocleous, S., A. Nicolaou, D. Boglou & A. Parmaxi (2015) … 
",  Related articles All 2 versions  View as HTML 
2017,68,Fairytale adaptations: A bibliography,"A Dawson - YA Hotline, 2017 - ojs.library.dal.ca","… contest. (Princess and the Pea) II I Of Beast and Beauty , by Stacey Jay (2013) In the
domed city of Yuan, the | blind Princess Isra, a Smooth | Skin, is raised to be a human |
sacrifice. Her death will ensure || 3 || E. her city's vitality. In … 
",   View as HTML 
2017,68,Urban Development from the Perspective of Scene Theory-Jingdezhen Post-industrial Era,"Y Zhang - … , Information and Mechanical Engineering (EMIM 2017), 2017 - atlantis-press.com","… of the material. With the scene and experience as the core business model, through
the aggregation of people, organizational activities and experiential goods supply
to enhance the city's vitality and development. From the … 
",  Related articles  View as HTML 
2017,68,[PDF][PDF] Unit-4 Open Spaces,A Bhidae - 2017 - egyankosh.ac.in,"… 4.7 Let us sum up 4.8 References and Selected readings 4.9 Check Your Progress: Possible
Answers 4.1 INTRODUCTION Open spaces are an aspect of city management that has emerged
as one of the most important aspects of maintaining city vitality … 
",  All 2 versions  View as HTML 
2017,68,25th CEEMAN Annual Conference: Rethinking Entrepreneurship: Challenges for Management Education in Rising Economies: Entrepreneurship Development in …,"C Ling - CEEMAN Conference Proceedings, 2017 - search.proquest.com","… This is a solid foundation for entrepreneurship. We always rank among the top-three
in the city vitality surveys in China. We have abundant water resources and a solid
heavy industry. Initially, our uni- versity focused on engineering … 
",   
2017,68,Medieval and Renaissance Rome: Mending the divide,"JA Palmer - History Compass, 2017 - Wiley Online Library","… is largely split between a primarily Anglophone tradition, strongly associated with the Renaissance,
and emphasizing abandonment and ruin followed by contestation and eventual rebirth; and a
Continental tradition long drawn to the late medieval city's vitality, its political, social … 
",  Related articles  
2017,68,"Urban multilingualism and the civic university: A dynamic, non-linear model of participatory research","Y Matras, A Robertson - Social Inclusion, 2017 - cogitatiopress.com","… Oxford: Ox- ford University Press. King, L. (2015). Multilingual cities and the future: Vitality
or decline? In L. King & L. Carson (Eds.), The multilin- gual city: Vitality, conflict and change
(pp. 179–202). Clevedon: Multilingual Matters. Leggio, DV (2017) … 
",  Cited by 3 Related articles All 9 versions  View as HTML 
2017,68,[PDF][PDF] A research of the community's opening to the outside world,"L Xu, X Liu - IOP Conference Series: Earth and Environmental …, 2017 - iopscience.iop.org","… standards and then reduce the lower limit of vehicle width; Closely restrain the conditions and
range of intersection channelizing broaden.; Properly use the distance of boundary line area;
Provide access for prevailing conditions and requirements about enhancing city vitality … 
",  Related articles All 2 versions  
2017,68,Implementation of Housing Policy in Lithuania Based on the Paradigm of Self-Management: Decentralization,"S Nefas - Country Experiences in Economic Development …, 2017 - Springer","… input of urban local communal organizations when forming this culture. City vitality
is also important, and a city is enlivened by the local spirit (genius loci). During the
Assembly of ICOMOS (a non-governmental organization … 
",  Related articles All 4 versions  
2017,68,[PDF][PDF] MINIMIZING STRUCTURAL ABANDONMENT AND MAXIMIZING MATERIAL REUSE WITH LEED GREEN BUILDING STANDARDS,"SE Kawish - TRANSFORMING THE 21ST CENTURY BUILT …, 2017 - domicology.msu.edu","… economic effects on the communities (Force, 2014). A blighted neighborhood weakens
the city vitality, reduces the economic activity and investment and threatens the public
safety (Force, 2014). A blighted structure needs to be … 
",  Related articles  View as HTML 
2017,69,"An assessment of the sustainability of the food security, protracted relief programe implemented by Non Governmental Organisations in Zimbabwe: A a case of …",E Khosa - 2017 - ir.uz.ac.zw,"… CARE Co-operative Assistance and Relief Everywhere CAFOD Catholic Agency for Overseas
Development CIVITAS City- Vitality- Sustainability CYMMT Centre for International Maize and
Wheat Improvement DFID Department of International Development EU European Union … 
",  Related articles  View as HTML 
2017,69,"2° C target, India's climate action plan and urban transport sector","P Aggarwal - Travel Behaviour and Society, 2017 - Elsevier","… In the case of managing transport system, the City-Vitality-Sustainability Initiative (CIVITAS, 2013,
CIVITAS VANGUARD, 2009) identified that extensive engagement and collaboration with
stakeholders can aid in maximizing success from proposed sustainable mobility paradigm … 
",  Cited by 2 Related articles All 2 versions  
2017,69,MUTUALISM SYMBIOSIS BETWEEN PEDESTRIANS AND STREET VENDORS (Case Study: Pedestrian Ways in Dr Radjiman Street Surakarta),"M Karmilah, T Surosohadi… - DIMENSI (Journal of …, 2017 - dimensi.petra.ac.id","… 2005). In fact, this pedestrian pathway is one essential part of the city design.
Pedestrian path not just becomes a portion of the beauty program, but also confirms
the trading activity (retail) and amends the city vitality. Basically … 
",  Related articles  View as HTML 
2017,69,"FOOD AND MEDICINAL PLANTS CONSUMED IN MANILA, THE PHILIPPINES","IM MADALENO - WIT Transactions on The Built Environment, 2017 - witpress.com","… 3 RESULTS AND DISCUSSION 3.1 Urban gardens Recent literature presents
examples of pro-active ways to deal with natural catastrophes, such as hurricanes,
using a transformational perspective focused on city vitality. That's … 
",  Related articles All 2 versions  View as HTML 
2017,69,[PDF][PDF] IDENTITIES IN URBAN CONTEXTS,"P Hristova, D Modrescu, D Pavlova - languagescompany.com","… The top three countries of publication are the US, the UK and Canada. Probably the most
comprehensive volume on the multilingual city was published by Multilingual Matters
in 2016: The Multilingual City: Vitality, Conflict and Change. The … 
",  Related articles  View as HTML 
2017,69,Research on the metropolitan public open space renewal. Example of TaoRanTing district reconstruction,Y LANG - 2017 - politesi.polimi.it,"Page 1. Research on the Metropolitan Public Open Space Renewal – Example of TaoRanTing
District Reconstruction Thesis Submitted to Plitecnico di Milano in partial fulfillment of the
requirement for the degree of Master of Science in Interior Design by Lang Yujie … 
",   View as HTML 
2017,69,[PDF][PDF] Re-Imagining Retail,"G Carlson, N Larco - 2017 - scholarsbank.uoregon.edu","… Will AmazonFresh become as popular as other online staples like clothing and tech? What issues
might encourage or discourage online food sourcing? • City Vitality: What will happen to the street
life of cities if all the shoppers are removed? Will streets seem empty … 
",  Cited by 2 Related articles All 4 versions  View as HTML 
2017,69,Introduction: Why cities matter for a globalising sociolinguistics,"D Smakman, P Heinrich - Urban Sociolinguistics, 2017 - taylorfrancis.com","Page 1. 1 Introduction Why cities matter for a globalising sociolinguistics Dick
Smakman and Patrick Heinrich Just as with our first jointly edited book, Globalising
Sociolinguistics: Challeng- ing and Expanding Theory (Smakman … 
",  Related articles  View as HTML 
2017,69,Bus Stops as Interactive Touchpoints: Improving Engagement and Use of Public Transport,"C Prandi, V Nisi, N Nunes - … of the 12th Biannual Conference on Italian …, 2017 - dl.acm.org","… 2 DESIGN CHALLENGE: DESTINATIONS Our work was developed as part of the DESTINATIONS
project, a H2020 CIVITAS (City VITAlity and Sustainability) initiative co-financed by the European
Union, to promote sustainable transport in urban areas [7]. The project involves … 
",  Cited by 1 Related articles All 4 versions  
2017,69,Walkability in historic urban spaces: testing the safety and security in Martyrs' Square in Tripoli,"KMA Abdulla, MG Abdelmonem… - International Journal of …, 2017 - irep.ntu.ac.uk","… and city design have both been studied for a long time, with notable works including The Life
and Death of Great American Cities (Jacobs, 1961) followed by Cook (1980), while Gehl (1989)
was the first researcher to use walkable streets, street activity and city vitality as an … 
",  Cited by 4 Related articles All 9 versions  View as HTML 
2017,67,Project planning vs. strategic planning: Promoting a different perspective for sustainable transport policy in European R&D projects,"O Schwedes, V Riedel, K Dziekan - Case Studies on Transport Policy, 2017 - Elsevier","… of sustainable transport. One of its largest initiatives is CIVITAS (CIty-VITAlity-
Sustainability), which was launched in 2002 to rethink transport measures and
policies in order to create cleaner, better transport in cities. Over the … 
",  Cited by 3 Related articles All 3 versions  
2017,67,Plan for Tokyo: Kenzo Tange,"Z Lin - Companion to the History of Architecture, 2017 - Wiley Online Library","… structures had “grown too old to cope with the current rate of expansion,” and the only way to
save the cities was by a radical transformation.21 He argued that the transportation system was
the foun- dation of a city's operation, and mobility would bring a city vitality and order … 
",  Related articles  
2017,67,[PDF][PDF] How to Engage Your Community with Health Data,"CP Scally, KLS Pettit - 2017 - urban.org","… Is there a need to provide basic information around the value of health data or the
neighborhoods and cities being discussed? Or is there already a shared understanding
of the importance of health for neighborhood and city vitality … 
",  Related articles All 3 versions  View as HTML 
2017,67,[PDF][PDF] Case Studies on Transport Policy,"O Schwedes, V Riedel, K Dziekan - ivp.tu-berlin.de","… sustainable transport. One of its largest initiatives is CIVITAS (CIty-VITAlity-
Sustainabili- ty), which was launched in 2002 to rethink transport measures and
policies in order to create cleaner, better transport in cities. Over the … 
",  Related articles All 2 versions  View as HTML 
2017,67,"[BOOK][B] Made in Marrickville: Enterprise and cluster dynamics at the creative industries-manufacturing interface, Carrington Road precinct","C Gibson, C Grodach, C Lyons, A Crosby… - 2017 - opus.lib.uts.edu.au","… and bespoke maker scenes. Together, creative industries and manufacturing form
a significant sector of investment and employment for Sydney, while contributing
to city vitality and liveability. Australian manufacturing firms … 
",  Cited by 8 Related articles  View as HTML 
